customer_id,acquisition_source,country,date_first_deposit_id,date_registration_id,gender,date_transaction_id,count_deposit,sum_free_spin,sum_deposit,sum_bonus_cost,sum_ngr,sum_bet_real,sum_bet_bonus,sum_win_real,sum_win_bonus
3523,0,United Kingdom,20110613,20110613,Female,20110630,0,0,0,0,-69.409,0,33.858,0,103.267
3529,0,United Kingdom,20110613,20110613,Male,20110630,0,0,0,33.858,355.44,355.446,33.852,0,0
5115,1,Sweden,20110630,20110630,Male,20110630,1,0,191,0,148.789,238.75,0,89.961,0
5116,1,Germany,20110630,20110630,Male,20110630,1,0.25,50,0,50,63.5,0,13.25,0.25
2958,0,United Kingdom,20110608,20110608,Male,20110707,0,0,0,0,6.953,20.916,0,13.963,0
3394,0,United Kingdom,20110613,20110613,Male,20110707,1,0,28.26,0,-17.524,28.262,0,45.786,0
4587,0,New Zealand,20110623,20110623,Male,20110719,8,0,104.29,0,153.508,1702.607,0,1549.1,0
2958,0,United Kingdom,20110608,20110608,Male,20110721,0,0,0,0,8.286,8.958,0,0.672,0
3394,0,United Kingdom,20110613,20110613,Male,20110721,0,0,0,0,-15.679,0,0,15.679,0
3529,0,United Kingdom,20110613,20110613,Male,20110721,0,0,0,0,0,0,0,0,0
2782,1,Norway,20110606,20110606,Female,20110725,2,0,62.82,0,62.405,794.194,0,731.433,0
3333,0,United Kingdom,20110612,20110612,Male,20110725,0,0,0,-11.375,11.375,0,0,0,0
4557,1,Germany,20110623,20110623,Male,20110624,0,0,0,0,9.79,150.04,0,140.25,0
788,0,Ireland,20100607,20100607,Male,20100611,0,0,0,0,0.05,1.1,0,1.05,0
868,0,Norway,20100608,20100608,Female,20100611,1,1.051,32.29,0,31.479,36.858,0,4.328,1.051
234,1,New Zealand,20100605,20100323,Female,20100612,1,0,12.87,0,12.183,170.425,0,157.678,0
741,0,Norway,20100606,20100606,Male,20100612,0,3.689,0,0,-77.047,0,179.18,0,256.227
788,0,Ireland,20100607,20100607,Male,20100612,1,4.7,25,10,25,52.45,313.5,15.25,340.7
868,0,Norway,20100608,20100608,Female,20100612,1,4.812,32.38,0,-284.878,1218.697,0,1498.764,4.812
980,1,Norway,20100609,20100609,Male,20100613,0,0,0,10.58,-10.58,0,0,0,0
1005,0,Netherlands,20100610,20100610,Male,20100613,0,0.23,0,10,0.06,0.29,20.66,0,10.89
1017,0,Finland,20100610,20100610,Female,20100613,0,0,0,10,-0.2,0,11.6,0,1.8
1338,1,Germany,20100616,20100615,Male,20100617,0,0,0,0,0.07,0.07,0,0,0
1574,1,Netherlands,20100619,20100619,Male,20100620,3,2.85,60,60,60.04,47.85,410.35,14.96,353.2
1587,1,New Zealand,20100620,20100620,Female,20100621,1,2.023,39.63,28.994,38.626,3.795,332.318,1.817,305.335
1824,1,New Zealand,20100624,20100624,Male,20100624,1,7.796,9.9,12.081,9.631,14.947,98.387,7.152,94.132
1865,1,United Kingdom,20100624,20100624,Male,20100624,3,0,756.99,0,516.964,1517.043,0,1000.079,0
1930,1,Netherlands,20100626,20100626,Male,20100626,2,0,30,0,24.93,452.5,0,427.57,0
1989,0,Norway,20100626,20100626,Male,20100626,1,0,21.67,63.42,21.14,0,81.918,0,18.498
1370,1,New Zealand,20100616,20100616,Female,20100626,1,0.747,6.44,4.51,3.822,7.572,14.1,6.405,10.754
1522,1,Germany,20100618,20100618,Male,20100626,0,0,0,0,-30.2,0,0,0,35.9
2032,1,Norway,20100627,20100627,Male,20100629,0,0,0,0,-0.026,0,0.465,0,0.492
1520,1,Finland,20100622,20100618,Female,20100630,0,8.65,0,0,0.15,9.35,0,0.55,8.65
1522,1,Germany,20100618,20100618,Male,20100630,0,0,0,0,47,0,47,0,0
1520,1,Finland,20100622,20100618,Female,20100701,1,3.75,10,5,10.02,5,115.78,1.18,114.58
1522,1,Germany,20100618,20100618,Male,20100701,0,0,0,0,-14.85,0,62,0,76.85
1701,0,United Kingdom,20100622,20100622,Male,20100704,1,0,58.45,0,-71.746,368.478,0,440.224,0
1824,1,New Zealand,20100624,20100624,Male,20100704,1,6.335,13.13,9.608,12.707,20.461,52.016,14.218,48.752
980,1,Norway,20100609,20100609,Male,20100809,0,0,0,0,641.107,3137.11,0,2496.003,0
1186,0,Norway,20100618,20100613,Male,20100809,0,1.156,0,0,0,21.635,0,20.48,1.156
2423,0,Netherlands,20110601,20110601,Male,20110602,1,0,10,0,10,60.35,0,50.35,0
2440,0,United Kingdom,20110601,20110601,Male,20110602,0,0,0,0,-38.913,0,0,38.913,0
38,1,Finland,20110604,20080413,Female,20110604,1,0,30,0,30,105.6,0,75.6,0
2765,0,Germany,20110606,20110606,Male,20110606,1,0,100,100,-100,0,0,0,0
2766,1,Finland,20110606,20110606,Male,20110606,1,0,100,100,88,0,88,0,0
2948,0,United Kingdom,20110612,20110608,Male,20110612,1,0,226.62,0,-113.31,226.62,0,339.93,0
3070,1,Germany,20110609,20110609,Male,20110612,0,0,0,0,-269.05,0,0,0,269.05
3095,1,Netherlands,20110612,20110610,Female,20110612,1,5.35,100,100,85.102,82.51,160.84,28,66.19
3118,1,New Zealand,20110610,20110610,Female,20110612,0,9.302,0,0,-20.272,12.879,0,23.849,9.302
3352,1,United Kingdom,20110612,20110612,Male,20110612,1,0,12.48,0,1.135,1.135,0,0,0
2230,0,Finland,20110613,20100913,Male,20110614,1,0,20,0,20,108.6,0,88.6,0
3939,0,Sweden,20110616,20110616,Male,20110617,0,0,0,0,-234.96,0,0,-0.24,186.2
3980,0,United Kingdom,20110616,20110616,Female,20110617,0,0,0,0,11.43,11.43,0,0,0
2423,0,Netherlands,20110601,20110601,Male,20110623,2,0,20,0,20,43.4,0,23.4,0
2980,0,United Kingdom,20110608,20110608,Female,20110623,1,0,11.37,0,0,0,0,0,0
4512,0,Sweden,20110625,20110622,Male,20110625,1,0,96.9,96.9,96.3,0,316.021,0,219.421
4674,0,United Kingdom,20110625,20110625,Male,20110625,1,0,11.38,0,-43.225,11.375,0,54.6,0
391,0,United Kingdom,20100601,20100601,Male,20100602,0,0,0,0,-425.27,468.712,0,893.982,0
395,0,Sweden,20100601,20100601,Male,20100602,1,0,102.8,77.1,102.8,0,86.095,0,8.995
751,1,United Kingdom,20100606,20100606,Male,20100606,2,0,3520.41,0,3434.598,8506.505,0,5071.907,0
784,0,Sweden,20100607,20100607,Male,20100607,1,0,20.42,25.525,20.42,0,69.295,0,43.771
788,0,Ireland,20100607,20100607,Male,20100607,1,3.05,25,25,25,18.45,40,15.4,18.05
300,0,United Kingdom,20100601,20100516,Male,20100613,0,0,0,11.381,-0.014,0,18.719,0,7.352
1146,1,Sweden,20100613,20100612,Female,20100613,1,0,2500,10,-10,0,0,0,0
234,1,New Zealand,20100605,20100323,Female,20100616,1,11.146,13.21,0,12.812,62.681,0,38.722,11.146
1566,1,United Kingdom,20100619,20100619,Male,20100619,1,0,34.94,68.172,34.086,0,173.839,0,105.667
1402,0,Norway,20100616,20100616,Female,20100620,0,0,0,0,22.925,190.797,0,153.563,0
180,1,New Zealand,20100624,20100116,Female,20100624,1,3.003,12.89,16.108,12.728,131.97,544.215,118.345,541.891
2354,1,United Kingdom,20110608,20110511,Male,20110611,0,0,0,11.343,-0.004,0,11.339,0,0
3199,0,United Kingdom,20110611,20110611,Male,20110611,1,0,11.34,0,-37.419,11.339,0,48.758,0
3200,0,Sweden,20110611,20110611,Female,20110611,1,0,48.95,48.95,-48.95,0,0,0,0
3564,0,United Kingdom,20110613,20110613,Female,20110613,1,0,22.71,0,1.135,1.135,0,0,0
2798,0,Netherlands,20110606,20110606,Male,20110614,2,0,20,0,19.63,143.33,0,123.7,0
2879,0,New Zealand,20110611,20110607,Female,20110614,0,0.477,0,0,-0.048,0.428,0,0,0.477
3200,0,Sweden,20110611,20110611,Female,20110615,0,0,0,0,112.7,0,112.7,0,0
3849,0,United Kingdom,20110615,20110615,Male,20110615,2,0.996,34.36,0,10.44,11.436,0,0,0.996
2539,0,Germany,20110602,20110602,Male,20110616,0,0,0,0,-217,0,155,0,372
2388,1,New Zealand,20110614,20110524,Male,20110618,0,0.239,0,0,0,0.239,0,0,0.239
3849,0,United Kingdom,20110615,20110615,Male,20110618,0,0,0,0,23.786,12.389,11.397,0,0
3856,0,Sweden,20110618,20110615,Male,20110618,1,0,98,0,0,0,0,0,0
4177,1,Norway,20110619,20110619,Male,20110620,0,0,0,0,0.99,0,243.11,-0.33,242.65
4190,0,Germany,20110619,20110619,Female,20110620,0,0,0,0,660,0,560,0,0
4514,0,Sweden,20110622,20110622,Male,20110622,1,0,48.5,0,0,0,0,0,0
4515,0,Finland,20110622,20110622,Female,20110622,1,0,100,100,100,0,100,0,0
4519,0,United Kingdom,20110622,20110622,Male,20110622,1,0,113.69,113.69,-113.69,0,0,0,0
4520,1,Netherlands,20110622,20110622,Female,20110622,3,0,60,40,42.92,785.02,723.63,762.1,683.63
2529,0,United Kingdom,20110602,20110602,Male,20110622,1,0.616,11.4,0,-0.616,0,0,0,0.616
2539,0,Germany,20110602,20110602,Male,20110622,0,0,0,0,-360.75,185,0,545.75,0
296,1,Finland,20110624,20100514,Female,20110624,1,0,20,0,20,39.5,0,19.5,0
3474,1,United Kingdom,20110613,20110613,Male,20110625,0,0,0,11.375,-0.013,0,11.362,0,0
3479,1,United Kingdom,20110613,20110613,Male,20110625,0,0,0,11.375,-11.375,0,0,0,0
3490,1,Norway,20110613,20110613,Male,20110625,0,0,0,10.58,6.549,0,17.129,0,0
4343,0,Sweden,20110620,20110620,Female,20110626,0,0,0,0,48.4,48.4,0,0,0
4417,0,Sweden,20110625,20110621,Male,20110626,0,0,0,0,-358.16,0,309.76,0.74,667.23
2539,0,Germany,20110602,20110602,Male,20110605,0,0,0,0,-37.5,0,0,0,37.5
2611,1,United Kingdom,20110603,20110603,Female,20110605,0,0.285,0,0,0,0.341,0,0.057,0.285
2634,0,Sweden,20110604,20110604,Male,20110605,2,0,146.7,146.7,146.55,0,956.727,0,810.127
3256,0,United Kingdom,20110612,20110612,Male,20110612,1,0,11.39,0,11.384,11.384,0,0,0
2388,1,New Zealand,20110614,20110524,Male,20110615,0,4.208,0,0,-0.19,23.836,0,19.693,4.208
3805,0,United Kingdom,20110615,20110615,Male,20110615,1,0,11.44,0,11.437,11.437,0,0,0
3080,1,Netherlands,20110612,20110610,Male,20110616,0,1.05,0,0,-0.04,1.75,0,0.74,1.05
3947,0,United Kingdom,20110616,20110616,Male,20110616,1,0,114.31,114.31,-114.31,0,0,0,0
3849,0,United Kingdom,20110615,20110615,Male,20110617,0,0,0,11.426,-11.426,0,0,0,0
3908,0,Netherlands,20110616,20110616,Male,20110617,0,0,0,0,0,0,90,0,90
4077,0,Sweden,20110617,20110617,Male,20110617,1,0,48.95,48.95,48.95,0,48.95,0,0
3256,0,United Kingdom,20110612,20110612,Male,20110617,0,0,0,11.43,-11.43,0,0,0,0
3302,1,United Kingdom,20110612,20110612,Male,20110617,0,0,0,0,5.713,5.713,0,0,0
3388,0,United Kingdom,20110613,20110613,Male,20110617,1,0,457.04,0,-437.183,457.04,0,894.223,0
3431,0,Sweden,20110613,20110613,Male,20110617,0,0,0,0,376.915,0,327.965,0,0
4047,1,Canada,20110617,20110617,Male,20110617,1,0,10,0,9.83,29,0,19.17,0
3849,0,United Kingdom,20110615,20110615,Male,20110621,0,0,0,0,0,0,0,0,0
3850,0,United Kingdom,20110620,20110615,Male,20110621,0,0,0,11.381,-0.001,0,11.38,0,0
3974,0,Norway,20110616,20110616,Male,20110621,0,0,0,0,272.672,0,272.672,0,0
4427,1,Sweden,20110621,20110621,Male,20110621,1,0,145.2,0,144.716,164.076,0,19.36,0
4431,1,United Kingdom,20110621,20110621,Male,20110621,1,0,57.05,0,-199.588,57.025,0,256.613,0
2379,1,Germany,20110621,20110519,Female,20110621,1,0,10,30,-184.16,0,611.6,0,775.76
2388,1,New Zealand,20110614,20110524,Male,20110621,0,2.671,0,0,0.001,8.405,0,5.733,2.671
4275,0,Finland,20110620,20110620,Male,20110621,0,0,0,-100,-100,0,0,200,0
4317,1,Norway,20110620,20110620,Male,20110621,0,1.742,0,0,184.008,1.795,592.944,0.053,410.678
4343,0,Sweden,20110620,20110620,Female,20110621,0,0,0,-48.55,-48.75,0,0,97.3,0
4230,0,Finland,20110619,20110619,Male,20110625,0,2.85,0,0,-0.05,3.1,0,0.3,2.85
3388,0,United Kingdom,20110613,20110613,Male,20110626,0,0,0,0,-258.326,198.713,0,457.039,0
3490,1,Norway,20110613,20110613,Male,20110626,0,0,0,0,-26.309,0,21.282,-0.091,47.682
1286,0,Finland,20100615,20100615,Male,20100630,5,0.15,259,0,236.5,598.8,0,362.15,0.15
459,0,Norway,20100611,20100602,Male,20100702,2,0,107.52,0,0,0,0,0,0
1112,0,Netherlands,20100626,20100612,Male,20100705,0,0,0,0,160.1,313,0,152.9,0
1284,1,Switzerland,20100614,20100614,Male,20100705,0,0.927,0,0,0.045,1.059,0,0.088,0.927
2166,0,Germany,20100630,20100630,Male,20100705,0,0,0,0,100,0,100,0,0
2189,0,Ireland,20100630,20100630,Male,20100705,0,0,0,0,0,0,0,0,0
101,0,Norway,20100603,20090612,Male,20100706,0,0,0,0,-158.687,512.306,0,670.149,0
1112,0,Netherlands,20100626,20100612,Male,20100706,0,0,0,0,-47.75,267,0,314.75,0
1508,0,Netherlands,20100618,20100618,Male,20100707,1,0,30.75,0,30.29,87.79,0,57.5,0
90,1,Guernsey,20100613,20090503,Male,20100713,0,0,0,-0.07,0.07,0,0,0,0
1459,0,Netherlands,20100620,20100617,Female,20100713,2,0,20,0,20,32.73,0,12.73,0
270,1,Finland,20100616,20100503,Male,20100714,1,0,10,0,10,16.69,0,6.69,0
1892,1,United Kingdom,20100625,20100625,Female,20100714,0,2.122,0,0,0.257,23.265,0,20.885,2.122
101,0,Norway,20100603,20090612,Male,20100724,3,0,120.81,0,-43,441.849,0,484.849,0
302,0,New Zealand,20100620,20100516,Female,20100731,1,0,13.09,5.109,-368.572,481.088,103.343,778.682,181.978
28,1,Finland,20100609,20071103,Female,20100802,1,1.1,10,0,9.85,26.8,0,15.85,1.1
1112,0,Netherlands,20100626,20100612,Male,20100802,0,0,0,0,82,82,0,0,0
1112,0,Netherlands,20100626,20100612,Male,20100804,0,0,0,0,89.5,198,0,108.5,0
1508,0,Netherlands,20100618,20100618,Male,20100804,2,0.07,51.25,0,49.8,343,0,293.13,0.07
1659,1,Sweden,20100621,20100621,Male,20100807,3,0,266.45,41.6,260.217,173.447,82.133,17.107,40.593
389,0,Sweden,20100601,20100601,Female,20100814,1,0,104.6,41.84,104.396,439.664,65.114,335.268,23.274
1112,0,Netherlands,20100626,20100612,Male,20100819,0,0,0,0,-21.15,261,0,282.15,0
1508,0,Netherlands,20100618,20100618,Male,20100819,1,0.2,30.75,0,29.28,71,0,41.34,0.2
302,0,New Zealand,20100620,20100516,Female,20100825,5,5.089,31.22,0,66.549,148.714,0,77.077,5.089
2068,1,United Kingdom,20100628,20100628,Female,20100825,2,0,22.22,0,25.878,98.943,0,73.065,0
2075,1,United Kingdom,20100628,20100628,Male,20100825,0,1.193,0,0,0,1.193,0,0,1.193
2122,0,Austria,20100629,20100629,Male,20100825,0,0,0,0,-628.325,5,970,0,1567.25
1885,1,Germany,20100625,20100625,Male,20100829,1,0,10,0,-10,20.99,0,30.99,0
302,0,New Zealand,20100620,20100516,Female,20100830,5,0,31.69,0,30.959,102.964,0,72.006,0
101,0,Norway,20100603,20090612,Male,20100831,3,0,160.7,0,156.894,365.531,0,207.289,0
1112,0,Netherlands,20100626,20100612,Male,20100901,0,0,0,0,-37,20,0,57,0
1508,0,Netherlands,20100618,20100618,Male,20100901,1,0.15,30.75,0,29.85,44.5,0,14.5,0.15
1100,0,Norway,20100612,20100612,Male,20100906,1,0,55.35,0,0,0,0,0,0
1453,1,United Kingdom,20100617,20100617,Female,20100909,0,0.384,0,0,-0.165,0.219,0,0,0.384
1499,0,Norway,20100618,20100618,Male,20100909,1,0,55.04,0,0,0,0,0,0
1499,0,Norway,20100618,20100618,Male,20100914,1,0,218.33,0,0,0,0,0,0
1885,1,Germany,20100625,20100625,Male,20100914,1,1.1,10,0,-10.155,18.97,0,27.87,1.1
243,1,Netherlands,20100621,20100328,Male,20100915,0,0,0,0,2.05,5.7,0,3.65,0
2189,0,Ireland,20100630,20100630,Male,20100920,0,0,0,-0.1,0.1,0,0,0,0
92,1,Norway,20100623,20090504,Male,20100922,0,0,0,83.56,-83.56,0,0,0,0
1126,0,Norway,20100612,20100612,Male,20100612,3,0,179.18,221.34,179.18,0,1636.335,0,1414.995
842,1,Finland,20100607,20100607,Male,20100613,1,0,30,5,-218.1,652.23,131.7,870.33,126.7
1100,0,Norway,20100612,20100612,Male,20100613,0,0,0,10.59,-10.59,0,0,0,0
1102,1,United Kingdom,20100612,20100612,Male,20100613,0,0,0,-226.24,226.24,0,0,0,0
389,0,Sweden,20100601,20100601,Female,20100614,0,0,0,0,0,0,0,0,0
842,1,Finland,20100607,20100607,Male,20100615,0,0,0,0,50.002,579.24,0,529.238,0
23,1,Finland,20100616,20070921,Female,20100616,1,0.5,40,0,-15.97,122.8,0,138.27,0.5
1100,0,Norway,20100612,20100612,Male,20100618,1,0,32.5,15.855,43.083,1.311,26.425,0.507,0
1549,0,Norway,20100619,20100619,Female,20100619,3,0,211.4,237.825,211.4,0,1522.08,0,1284.255
1553,0,United Kingdom,20100619,20100619,Female,20100619,1,0,87.36,85.215,85.215,0,311.319,0,226.104
1556,1,Germany,20100619,20100619,Male,20100619,1,3.4,50,20,49.99,65.81,69.58,32.42,52.98
243,1,Netherlands,20100621,20100328,Male,20100623,1,0.85,10,20,10.01,4.25,251.92,3.35,232.81
302,0,New Zealand,20100620,20100516,Female,20100623,2,13.608,19.8,0,1.442,1697.537,0,1682.487,13.608
270,1,Finland,20100616,20100503,Male,20100625,0,0,0,0,0.059,0.66,0,0.6,0
1112,0,Netherlands,20100626,20100612,Male,20100627,0,0,0,0,183.65,335,0,151.35,0
2015,1,Canada,20100627,20100627,Female,20100627,1,2.62,16.84,16.835,16.824,2.613,319.088,0,304.875
3446,0,United Kingdom,20110613,20110613,Male,20110709,1,0,11.28,11.277,11.786,0.733,186.116,0.135,174.92
3137,0,United Kingdom,20110610,20110610,Female,20110710,0,0,0,-2.274,2.274,0,0,0,0
3577,1,United Kingdom,20110613,20110613,Male,20110710,1,0,11.3,0,11.303,11.303,0,0,0
2423,0,Netherlands,20110601,20110601,Male,20110716,1,0.2,25,0,25.05,83.25,0,58,0.2
2440,0,United Kingdom,20110601,20110601,Male,20110716,0,11.38,0,0,-11.38,0,0,0,11.38
2853,0,United Kingdom,20110607,20110607,Male,20110716,0,17.284,0,0,-17.284,0,0,0,17.284
2883,0,United Kingdom,20110607,20110607,Female,20110716,0,42.461,0,0,-39.63,3.171,0,0.34,42.461
2891,0,United Kingdom,20110607,20110607,Male,20110716,0,8.703,0,0,-7.798,0.904,0,0,8.703
2423,0,Netherlands,20110601,20110601,Male,20110720,2,0.48,20,0,-80.01,488.44,0,567.97,0.48
4009,0,Finland,20110617,20110617,Male,20110731,0,1.77,0,0,0.07,5.8,0,3.96,1.77
4357,1,United Kingdom,20110620,20110620,Male,20110731,0,0,0,0,46.43,1148.262,0,1101.832,0
4460,0,Finland,20110621,20110621,Female,20110731,0,0.67,0,0,-0.17,1.2,0,0.7,0.67
2230,0,Finland,20110613,20100913,Male,20110811,0,0.46,0,0,0.14,1,0,0.4,0.46
3337,0,United Kingdom,20110612,20110612,Female,20110817,1,0.134,11.14,0,-0.134,0,0,0,0.134
3419,0,United Kingdom,20110613,20110613,Male,20110817,1,0.179,11.16,0,-0.179,0,0,0,0.179
2372,1,Sweden,20110620,20110515,Female,20110824,0,0.953,0,0,-0.953,0,0,0,0.953
151,1,New Zealand,20110622,20091103,Female,20110905,2,0,11.34,0,11.132,28.312,0,17.012,0
3337,0,United Kingdom,20110612,20110612,Female,20110907,1,11.76,11.18,0,-9.244,11.18,0,8.664,11.76
3419,0,United Kingdom,20110613,20110613,Male,20110907,1,0,11.19,0,4.03,11.529,0,7.499,0
4185,0,Germany,20110619,20110619,Male,20110621,0,0,0,0,-1292.5,0,0,0,1192.5
4197,0,Germany,20110619,20110619,Male,20110621,0,0,0,0,200,0,100,0,0
4205,1,United Kingdom,20110619,20110619,Male,20110621,0,0.4,0,0,-0.4,0,0,0,0.4
4451,0,Sweden,20110621,20110621,Male,20110621,1,0,48.5,48.5,48.5,0,48.5,0,0
4460,0,Finland,20110621,20110621,Female,20110621,1,0,20,0,19.07,214.05,0,194.1,0
2249,1,Germany,20110614,20101118,Female,20110704,1,0,10,0,10.03,56.75,0,46.72,0
2853,0,United Kingdom,20110607,20110607,Male,20110704,1,0,11.36,0,0,0,0,0,0
2776,1,United Kingdom,20110609,20110606,Female,20110709,0,0,0,-0.114,0.114,0,0,0,0
2399,0,Germany,20110616,20110526,Female,20110716,0,0,0,-100,100,0,0,0,0
4395,1,United Kingdom,20110621,20110621,Male,20110720,1,0,11.2,0,11.2,11.2,0,0,0
2249,1,Germany,20110614,20101118,Female,20110727,0,0.05,0,0,0,0.05,0,0,0.05
3061,0,United Kingdom,20110609,20110609,Male,20110727,1,1.609,11.25,0,-1.609,0,0,0,1.609
4223,1,Austria,20110622,20110619,Male,20110810,0,0.16,0,0,-0.06,0.1,0,0,0.16
4357,1,United Kingdom,20110620,20110620,Male,20110810,1,0,111.34,0,-229.13,1394.649,0,1623.779,0
4460,0,Finland,20110621,20110621,Female,20110810,1,0,15,0,15.09,402.1,0,387.01,0
3797,0,United Kingdom,20110615,20110615,Male,20110817,1,0,11.14,0,0,0,0,0,0
3939,0,Sweden,20110616,20110616,Male,20110817,1,2.559,9.55,0,16.541,19.1,0,0,2.559
2498,0,Finland,20110602,20110602,Female,20110830,0,0.05,0,0,-0.05,0,0,0,0.05
4460,0,Finland,20110621,20110621,Female,20110911,1,3.78,10,0,-12.27,302.6,0,311.09,3.78
4570,0,Finland,20110624,20110623,Male,20110624,1,0,100,100,100,0,100,0,0
4605,1,United Kingdom,20110623,20110623,Male,20110624,0,0,0,0,-5.732,47.762,0,53.494,0
3579,1,United Kingdom,20110613,20110613,Male,20110624,0,0,0,5.685,0,0,5.685,0,0
2423,0,Netherlands,20110601,20110601,Male,20110630,1,0,10,30,-20.05,60.1,0,50.15,0
5101,0,United Kingdom,20110630,20110630,Female,20110630,1,0.226,112.86,112.86,112.86,0.226,176.344,0,63.71
2319,0,Germany,20110630,20110412,Male,20110630,1,0,100,0,100,140,0,40,0
4605,1,United Kingdom,20110623,20110623,Male,20110630,0,0,0,16.929,-114.962,253.653,0,351.686,0
4674,0,United Kingdom,20110625,20110625,Male,20110630,0,0,0,0,0,0,0,0,0
5151,0,Netherlands,20110630,20110630,Male,20110630,1,1.4,50,100,49.86,1.26,369.82,0,271.22
4795,1,Finland,20110627,20110626,Male,20110701,0,0.15,0,0,4.99,16.9,0,11.76,0.15
4899,0,United Kingdom,20110627,20110627,Female,20110701,0,0,0,0,0.396,0.565,0,0.17,0
2319,0,Germany,20110630,20110412,Male,20110705,0,0,0,50,-50,0,0,0,0
5151,0,Netherlands,20110630,20110630,Male,20110705,0,0.3,0,0,0.19,4.45,0,3.96,0.3
4701,0,Norway,20110625,20110625,Male,20110711,1,0,21.16,0,21.134,43.166,0,22.033,0
4795,1,Finland,20110627,20110626,Male,20110713,0,0,0,0,7.95,15.75,0,7.8,0
3797,0,United Kingdom,20110615,20110615,Male,20110716,0,42.439,0,0,-42.439,0,0,0,42.439
3797,0,United Kingdom,20110615,20110615,Male,20110728,1,18.085,112.26,0,-18.085,0,0,0,18.085
988,1,Norway,20100609,20100609,Female,20100609,1,0,32.35,0,-30.486,4310.777,0,4341.263,0
802,1,Sweden,20100607,20100607,Male,20100610,1,0,205,0,204.18,303.4,0,99.22,0
1006,0,United Kingdom,20100610,20100610,Male,20100611,0,0,0,0,-2851.305,476.68,0,3327.984,0
1009,1,New Zealand,20100610,20100610,Female,20100611,1,0.403,17.23,12.604,16.813,0.707,282.702,0.269,270.528
1016,0,Finland,20100610,20100610,Male,20100611,0,0,0,0,159,0,210,0,126
1145,0,United Kingdom,20100612,20100612,Male,20100612,1,0.283,46.31,45.176,45.269,4.001,1157.105,3.82,1112.019
1183,1,Netherlands,20100618,20100613,Male,20100620,0,4.52,0,0,-43.77,212.05,0,251.3,4.52
1195,0,Norway,20100613,20100613,Female,20100620,1,0.74,21.67,21.14,-31.077,0,241.059,0,272.137
1211,0,United Kingdom,20100613,20100613,Female,20100620,0,0,0,-0.114,0.114,0,0,0,0
1183,1,Netherlands,20100618,20100613,Male,20100621,0,0,0,0,-11.741,257.35,0,265.15,0
1195,0,Norway,20100613,20100613,Female,20100621,1,6.585,32.5,15.855,77.337,477.077,755.808,343.527,827.875
1205,0,Finland,20100614,20100614,Male,20100621,0,0,0,-10,10,0,0,0,0
17,1,Finland,20100622,20070622,Male,20100622,2,0,50,22.5,35.6,5.6,213.4,0,190.9
3577,1,United Kingdom,20110613,20110613,Male,20110702,0,20.843,0,0,-21.377,0.508,0,1.042,20.843
4395,1,United Kingdom,20110621,20110621,Male,20110717,1,0,11.28,0,11.275,11.275,0,0,0
2230,0,Finland,20110613,20100913,Male,20110726,1,0,20,0,20.5,61,0,40.5,0
3577,1,United Kingdom,20110613,20110613,Male,20110726,0,1.308,0,0,-11.324,13.535,0,23.551,1.308
3797,0,United Kingdom,20110615,20110615,Male,20110810,1,0.747,11.15,0,-0.747,0,0,0,0.747
3939,0,Sweden,20110616,20110616,Male,20110810,1,2.227,9.6,0,-8.01,9.638,0,15.421,2.227
3939,0,Sweden,20110616,20110616,Male,20110818,0,0,0,0,-24.83,0,0,24.83,0
3061,0,United Kingdom,20110609,20110609,Male,20110823,0,0.056,0,0,-0.056,0,0,0,0.056
3939,0,Sweden,20110616,20110616,Male,20110914,1,0,9.5,0,19,19,0,0,0
4795,1,NA,20110627,20110626,Male,20110702,0,0,0,0,0.05,0.05,0,0,0
4564,0,Finland,20110623,20110623,Male,20110706,0,1.15,0,0,-1.15,0,0,0,1.15
4357,1,United Kingdom,20110620,20110620,Male,20110708,0,0,0,0,786.739,1384.418,0,597.679,0
2230,0,Finland,20110613,20100913,Male,20110712,2,1.99,50,0,-73.27,392.35,0,460.34,1.99
4795,1,Finland,20110627,20110626,Male,20110712,1,2.09,20,0,12.02,60.3,0,46.19,2.09
4795,1,Finland,20110627,20110626,Male,20110726,0,0,0,0,0.1,0.1,0,0,0
2980,0,United Kingdom,20110608,20110608,Female,20110729,0,0,0,0,-151.551,0,0,151.551,0
977,1,Netherlands,20100609,20100609,Male,20100609,1,3.06,30,23.15,29.94,3,271.8,0,251.71
988,1,Norway,20100609,20100609,Female,20100612,0,0,0,0,21.06,27.378,0,6.318,0
352,1,United Kingdom,20100603,20100530,Male,20100612,1,1.301,56.51,0,56.411,267.875,0,210.163,1.301
1156,1,Sweden,20100612,20100612,Male,20100612,1,0,30.6,0,-20.604,15.111,0,35.715,0
988,1,Norway,20100609,20100609,Female,20100615,1,0,21.67,0,20.612,134.768,0,114.156,0
1009,1,New Zealand,20100610,20100610,Female,20100615,0,2.525,0,0,-7.629,1278.253,0,1282.636,2.525
373,1,Netherlands,20100601,20100601,Male,20100619,1,0,20,0,20,203,0,183,0
146,1,Finland,20100605,20091026,Male,20100623,3,0,203.98,0,199.15,453.15,0,254,0
1349,1,Netherlands,20100623,20100616,Male,20100623,1,7.11,20,20,17.516,14.92,58.8,7.8,45.91
1387,1,Netherlands,20100616,20100616,Male,20100623,0,0,0,0,-41.923,0,67.8,-0.008,109.73
1470,1,Norway,20100618,20100618,Male,20100623,0,12.8,0,0,-25.772,0,1141.921,0,1082.32
